time,posix_timestamp,taurus.alpha.energy
2021-05-27T14:37:53.331621+00:00,1622126273.331621,217567.342
2021-05-27T14:37:54.330272+00:00,1622126274.330272,217567.385
2021-05-27T14:37:55.329407+00:00,1622126275.329407,217567.42800000004
2021-05-27T14:37:56.330816+00:00,1622126276.330816,217567.467
2021-05-27T14:37:57.355849+00:00,1622126277.355849,217567.50899999996
2021-05-27T14:37:58.332602+00:00,1622126278.332602,217567.547
2021-05-27T14:37:59.330578+00:00,1622126279.330578,217567.586
2021-05-27T14:38:00.332087+00:00,1622126280.332087,217567.63000000003
2021-05-27T14:38:01.329353+00:00,1622126281.329353,217567.67100000003
2021-05-27T14:38:02.341064+00:00,1622126282.341064,217567.71
2021-05-27T14:38:03.331308+00:00,1622126283.331308,217567.75000000003
2021-05-27T14:38:04.331618+00:00,1622126284.331618,217567.786
2021-05-27T14:38:05.341947+00:00,1622126285.341947,217567.826
2021-05-27T14:38:06.329036+00:00,1622126286.329036,217567.865
2021-05-27T14:38:07.347915+00:00,1622126287.347915,217567.904
2021-05-27T14:38:08.344108+00:00,1622126288.344108,217567.943
2021-05-27T14:38:09.329835+00:00,1622126289.329835,217567.98299999995
2021-05-27T14:38:10.332861+00:00,1622126290.332861,217568.022
2021-05-27T14:38:11.331472+00:00,1622126291.331472,217568.05899999998
2021-05-27T14:38:12.340640+00:00,1622126292.34064,217568.09699999998
2021-05-27T14:38:13.331872+00:00,1622126293.331872,217568.136
2021-05-27T14:38:14.331246+00:00,1622126294.331246,217568.171
2021-05-27T14:38:15.333045+00:00,1622126295.333045,217568.212
2021-05-27T14:38:16.331038+00:00,1622126296.331038,217568.247
2021-05-27T14:38:17.344364+00:00,1622126297.344364,217568.28600000002
2021-05-27T14:38:18.340976+00:00,1622126298.340976,217568.322
2021-05-27T14:38:19.338807+00:00,1622126299.338807,217568.35600000003
2021-05-27T14:38:20.341062+00:00,1622126300.341062,217568.39800000002
2021-05-27T14:38:21.335419+00:00,1622126301.335419,217568.43300000002
2021-05-27T14:38:22.339539+00:00,1622126302.339539,217568.46800000005
2021-05-27T14:38:23.333441+00:00,1622126303.333441,217568.50800000003
2021-05-27T14:38:24.332548+00:00,1622126304.332548,217568.54199999996
2021-05-27T14:38:25.333521+00:00,1622126305.333521,217568.577
2021-05-27T14:38:26.330942+00:00,1622126306.330942,217568.614
2021-05-27T14:38:27.344053+00:00,1622126307.344053,217568.65000000002
2021-05-27T14:38:28.338366+00:00,1622126308.338366,217568.683
2021-05-27T14:38:29.330823+00:00,1622126309.330823,217568.71999999997
2021-05-27T14:38:30.337492+00:00,1622126310.337492,217568.75499999998
2021-05-27T14:38:31.329891+00:00,1622126311.329891,217568.791
2021-05-27T14:38:32.347244+00:00,1622126312.347244,217568.82299999997
2021-05-27T14:38:33.329902+00:00,1622126313.329902,217568.859
2021-05-27T14:38:34.330281+00:00,1622126314.330281,217568.892
2021-05-27T14:38:35.331057+00:00,1622126315.331057,217568.92700000003
2021-05-27T14:38:36.332799+00:00,1622126316.332799,217568.961
2021-05-27T14:38:37.345781+00:00,1622126317.345781,217568.99599999998
2021-05-27T14:38:38.337231+00:00,1622126318.337231,217569.02699999997
2021-05-27T14:38:39.331786+00:00,1622126319.331786,217569.06100000002
2021-05-27T14:38:40.330564+00:00,1622126320.330564,217569.095
2021-05-27T14:38:41.331406+00:00,1622126321.331406,217569.127
2021-05-27T14:38:42.347047+00:00,1622126322.347047,217569.159
2021-05-27T14:38:43.337260+00:00,1622126323.33726,217569.19199999998
2021-05-27T14:38:44.329982+00:00,1622126324.329982,217569.225
2021-05-27T14:38:45.329800+00:00,1622126325.3298,217569.256
2021-05-27T14:38:46.329326+00:00,1622126326.329326,217569.287
2021-05-27T14:38:47.358095+00:00,1622126327.358095,217569.319
2021-05-27T14:38:48.329105+00:00,1622126328.329105,217569.35000000003
2021-05-27T14:38:49.329634+00:00,1622126329.329634,217569.376
2021-05-27T14:38:50.330457+00:00,1622126330.330457,217569.40700000004
2021-05-27T14:38:51.332467+00:00,1622126331.332467,217569.434
2021-05-27T14:38:52.346982+00:00,1622126332.346982,217569.462
2021-05-27T14:38:53.329482+00:00,1622126333.329482,217569.489
2021-05-27T14:38:54.336781+00:00,1622126334.336781,217569.51699999996
2021-05-27T14:38:55.334247+00:00,1622126335.334247,217569.544
2021-05-27T14:38:56.332591+00:00,1622126336.332591,217569.567
2021-05-27T14:38:57.351726+00:00,1622126337.351726,217569.59300000002
2021-05-27T14:38:58.334788+00:00,1622126338.334788,217569.62
2021-05-27T14:38:59.330004+00:00,1622126339.330004,217569.644
2021-05-27T14:39:00.338921+00:00,1622126340.338921,217569.67100000003
2021-05-27T14:39:01.332474+00:00,1622126341.332474,217569.69299999997
2021-05-27T14:39:02.353799+00:00,1622126342.353799,217569.71800000005
2021-05-27T14:39:03.331774+00:00,1622126343.331774,217569.743
2021-05-27T14:39:04.343550+00:00,1622126344.34355,217569.763
2021-05-27T14:39:05.342798+00:00,1622126345.342798,217569.79099999997
2021-05-27T14:39:06.338854+00:00,1622126346.338854,217569.817
2021-05-27T14:39:07.353880+00:00,1622126347.35388,217569.837
2021-05-27T14:39:08.342464+00:00,1622126348.342464,217569.86000000004
2021-05-27T14:39:09.331753+00:00,1622126349.331753,217569.88600000003
2021-05-27T14:39:10.330409+00:00,1622126350.330409,217569.91
2021-05-27T14:39:11.331098+00:00,1622126351.331098,217569.932
2021-05-27T14:39:12.347159+00:00,1622126352.347159,217569.955
2021-05-27T14:39:13.331464+00:00,1622126353.331464,217569.97600000005
2021-05-27T14:39:14.331839+00:00,1622126354.331839,217570.0
2021-05-27T14:39:15.332438+00:00,1622126355.332438,217570.02300000002
2021-05-27T14:39:16.332038+00:00,1622126356.332038,217570.045
2021-05-27T14:39:17.353410+00:00,1622126357.35341,217570.06999999998
2021-05-27T14:39:18.329268+00:00,1622126358.329268,217570.08699999997
2021-05-27T14:39:19.330518+00:00,1622126359.330518,217570.11100000003
2021-05-27T14:39:20.350074+00:00,1622126360.350074,217570.134
2021-05-27T14:39:21.341055+00:00,1622126361.341055,217570.15600000005
2021-05-27T14:39:22.348631+00:00,1622126362.348631,217570.17899999997
2021-05-27T14:39:23.338840+00:00,1622126363.33884,217570.19800000003
2021-05-27T14:39:24.340955+00:00,1622126364.340955,217570.22
2021-05-27T14:39:25.339707+00:00,1622126365.339707,217570.241
2021-05-27T14:39:26.341262+00:00,1622126366.341262,217570.263
2021-05-27T14:39:27.355611+00:00,1622126367.355611,217570.28099999996
2021-05-27T14:39:28.339653+00:00,1622126368.339653,217570.306
2021-05-27T14:39:29.338914+00:00,1622126369.338914,217570.325
2021-05-27T14:39:30.340455+00:00,1622126370.340455,217570.345
2021-05-27T14:39:31.331902+00:00,1622126371.331902,217570.36300000004
2021-05-27T14:39:32.353451+00:00,1622126372.353451,217570.38299999997
2021-05-27T14:39:33.331446+00:00,1622126373.331446,217570.40500000003
2021-05-27T14:39:34.330618+00:00,1622126374.330618,217570.424
2021-05-27T14:39:35.330565+00:00,1622126375.330565,217570.445
2021-05-27T14:39:36.330561+00:00,1622126376.330561,217570.46600000001
2021-05-27T14:39:37.339114+00:00,1622126377.339114,217570.48700000002
2021-05-27T14:39:38.329429+00:00,1622126378.329429,217570.51
2021-05-27T14:39:39.332926+00:00,1622126379.332926,217570.53399999999
2021-05-27T14:39:40.332948+00:00,1622126380.332948,217570.553
2021-05-27T14:39:41.332989+00:00,1622126381.332989,217570.576
2021-05-27T14:39:42.353735+00:00,1622126382.353735,217570.597
2021-05-27T14:39:43.337721+00:00,1622126383.337721,217570.616
2021-05-27T14:39:44.332503+00:00,1622126384.332503,217570.63999999998
2021-05-27T14:39:45.343477+00:00,1622126385.343477,217570.66199999998
2021-05-27T14:39:46.330231+00:00,1622126386.330231,217570.68400000004
2021-05-27T14:39:47.350346+00:00,1622126387.350346,217570.70499999996
2021-05-27T14:39:48.331084+00:00,1622126388.331084,217570.72500000003
2021-05-27T14:39:49.331062+00:00,1622126389.331062,217570.74500000002
2021-05-27T14:39:50.335292+00:00,1622126390.335292,217570.769
2021-05-27T14:39:51.332527+00:00,1622126391.332527,217570.792
2021-05-27T14:39:52.345762+00:00,1622126392.345762,217570.81100000002
2021-05-27T14:39:53.340375+00:00,1622126393.340375,217570.835
2021-05-27T14:39:54.330665+00:00,1622126394.330665,217570.854
2021-05-27T14:39:55.330048+00:00,1622126395.330048,217570.876
2021-05-27T14:39:56.332545+00:00,1622126396.332545,217570.89399999997
2021-05-27T14:39:57.352060+00:00,1622126397.35206,217570.915
2021-05-27T14:39:58.334670+00:00,1622126398.33467,217570.935
2021-05-27T14:39:59.331259+00:00,1622126399.331259,217570.954
2021-05-27T14:40:00.343408+00:00,1622126400.343408,217570.97499999998
2021-05-27T14:40:01.330449+00:00,1622126401.330449,217570.996
2021-05-27T14:40:02.347240+00:00,1622126402.34724,217571.01600000003
2021-05-27T14:40:03.329980+00:00,1622126403.32998,217571.03399999999
2021-05-27T14:40:04.329999+00:00,1622126404.329999,217571.054
2021-05-27T14:40:05.329421+00:00,1622126405.329421,217571.072
2021-05-27T14:40:06.338420+00:00,1622126406.33842,217571.091
2021-05-27T14:40:07.347674+00:00,1622126407.347674,217571.11300000004
2021-05-27T14:40:08.328622+00:00,1622126408.328622,217571.129
2021-05-27T14:40:09.332038+00:00,1622126409.332038,217571.14899999995
2021-05-27T14:40:10.331632+00:00,1622126410.331632,217571.16700000004
2021-05-27T14:40:11.330028+00:00,1622126411.330028,217571.18800000002
2021-05-27T14:40:12.349176+00:00,1622126412.349176,217571.207
2021-05-27T14:40:13.330015+00:00,1622126413.330015,217571.22600000002
2021-05-27T14:40:14.331130+00:00,1622126414.33113,217571.24500000005
2021-05-27T14:40:15.331464+00:00,1622126415.331464,217571.26499999996
2021-05-27T14:40:16.330967+00:00,1622126416.330967,217571.284
2021-05-27T14:40:17.344396+00:00,1622126417.344396,217571.306
2021-05-27T14:40:18.331278+00:00,1622126418.331278,217571.324
2021-05-27T14:40:19.333590+00:00,1622126419.33359,217571.34399999998
2021-05-27T14:40:20.336102+00:00,1622126420.336102,217571.36299999998
2021-05-27T14:40:21.336027+00:00,1622126421.336027,217571.38100000002
2021-05-27T14:40:22.340605+00:00,1622126422.340605,217571.401
2021-05-27T14:40:23.330165+00:00,1622126423.330165,217571.42
2021-05-27T14:40:24.332014+00:00,1622126424.332014,217571.43700000003
2021-05-27T14:40:25.331639+00:00,1622126425.331639,217571.458
2021-05-27T14:40:26.332464+00:00,1622126426.332464,217571.47599999997
2021-05-27T14:40:27.341831+00:00,1622126427.341831,217571.493
2021-05-27T14:40:28.338650+00:00,1622126428.33865,217571.51400000002
