timestamp,LZR.BARNARD.Racks-AK.Wirkleistung
2023-05-12T03:26:13.103977+00:00,545288.8359375
2023-05-12T03:26:13.669372+00:00,513584.51171875
2023-05-12T03:26:14.202632+00:00,464860.4453125
2023-05-12T03:26:14.740570+00:00,370104.541015625
2023-05-12T03:26:15.292679+00:00,450148.904296875
2023-05-12T03:26:15.961689+00:00,630650.27734375
2023-05-12T03:26:16.488804+00:00,593939.36328125
2023-05-12T03:26:17.104858+00:00,538506.36328125
2023-05-12T03:26:17.671156+00:00,546924.1953125
2023-05-12T03:26:18.203948+00:00,546852.83984375
2023-05-12T03:26:18.741365+00:00,546849.73046875
2023-05-12T03:26:19.294826+00:00,545384.9296875
2023-05-12T03:26:19.952874+00:00,547651.70703125
2023-05-12T03:26:20.500279+00:00,510250.84765625
2023-05-12T03:26:21.105911+00:00,529709.4921875
2023-05-12T03:26:21.673027+00:00,561241.099609375
2023-05-12T03:26:22.204854+00:00,544423.509765625
2023-05-12T03:26:22.722604+00:00,546956.544921875
2023-05-12T03:26:23.296617+00:00,546860.185546875
2023-05-12T03:26:23.955133+00:00,546907.59375
2023-05-12T03:26:24.501540+00:00,546868.69140625
2023-05-12T03:26:25.107053+00:00,545541.609375
2023-05-12T03:26:25.675833+00:00,534674.1953125
2023-05-12T03:26:26.185998+00:00,501173.890625
2023-05-12T03:26:26.723908+00:00,516035.3359375
2023-05-12T03:26:27.233110+00:00,574731.52734375
2023-05-12T03:26:27.944619+00:00,550772.01953125
2023-05-12T03:26:28.445676+00:00,547178.5625
2023-05-12T03:26:29.108113+00:00,546948.51953125
2023-05-12T03:26:29.677241+00:00,546878.736328125
2023-05-12T03:26:30.187171+00:00,546783.458984375
2023-05-12T03:26:30.724961+00:00,546852.25
2023-05-12T03:26:31.234192+00:00,545188.9765625
2023-05-12T03:26:31.735159+00:00,510122.30859375
2023-05-12T03:26:32.302446+00:00,434994.41796875
2023-05-12T03:26:32.946078+00:00,488782.453125
2023-05-12T03:26:33.493821+00:00,604854.388671875
2023-05-12T03:26:34.119532+00:00,561361.349609375
2023-05-12T03:26:34.681462+00:00,547234.95703125
2023-05-12T03:26:35.197562+00:00,546904.5390625
2023-05-12T03:26:35.735152+00:00,546828.29296875
2023-05-12T03:26:36.301434+00:00,546858.39453125
2023-05-12T03:26:36.945165+00:00,546632.78125
2023-05-12T03:26:37.492406+00:00,543399.84375
2023-05-12T03:26:38.098350+00:00,498031.125
2023-05-12T03:26:38.678134+00:00,444125.45703125
2023-05-12T03:26:39.186109+00:00,528038.453125
2023-05-12T03:26:39.723765+00:00,581076.712890625
2023-05-12T03:26:40.224692+00:00,548028.150390625
2023-05-12T03:26:40.733529+00:00,547162.7734375
2023-05-12T03:26:41.268934+00:00,546923.6640625
2023-05-12T03:26:41.955402+00:00,546889.986328125
2023-05-12T03:26:42.481311+00:00,546836.025390625
2023-05-12T03:26:43.116531+00:00,545979.701171875
2023-05-12T03:26:43.677318+00:00,527754.033203125
2023-05-12T03:26:44.194789+00:00,484605.275390625
2023-05-12T03:26:44.732702+00:00,440526.09765625
2023-05-12T03:26:45.302427+00:00,562651.560546875
2023-05-12T03:26:45.953456+00:00,579039.09375
2023-05-12T03:26:46.500285+00:00,541064.45703125
2023-05-12T03:26:47.105532+00:00,546833.1875
2023-05-12T03:26:47.677129+00:00,546872.69921875
2023-05-12T03:26:48.193811+00:00,546871.1796875
2023-05-12T03:26:48.732026+00:00,546881.7421875
2023-05-12T03:26:49.307017+00:00,546126.73046875
2023-05-12T03:26:49.952380+00:00,520347.3515625
2023-05-12T03:26:50.499608+00:00,430796.19140625
2023-05-12T03:26:51.104561+00:00,381899.9296875
2023-05-12T03:26:51.676740+00:00,595742.8203125
2023-05-12T03:26:52.192569+00:00,621780.921875
2023-05-12T03:26:52.730558+00:00,551789.4765625
2023-05-12T03:26:53.275059+00:00,547032.265625
2023-05-12T03:26:53.960778+00:00,546820.171875
2023-05-12T03:26:54.498407+00:00,546855.912109375
2023-05-12T03:26:55.103912+00:00,546299.357421875
2023-05-12T03:26:55.684777+00:00,546268.7890625
2023-05-12T03:26:56.191906+00:00,535799.7265625
2023-05-12T03:26:56.729967+00:00,483014.40625
2023-05-12T03:26:57.274376+00:00,531841.734375
2023-05-12T03:26:57.960198+00:00,564831.875
2023-05-12T03:26:58.486899+00:00,545227.64453125
2023-05-12T03:26:59.103018+00:00,547054.76953125
2023-05-12T03:26:59.684454+00:00,546895.732421875
2023-05-12T03:27:00.191021+00:00,546860.544921875
2023-05-12T03:27:00.729850+00:00,546922.54296875
2023-05-12T03:27:01.273845+00:00,546247.4453125
2023-05-12T03:27:01.959906+00:00,531057.5234375
2023-05-12T03:27:02.496968+00:00,454834.76953125
2023-05-12T03:27:03.102530+00:00,442666.0234375
2023-05-12T03:27:03.684274+00:00,596215.216796875
2023-05-12T03:27:04.190648+00:00,571884.505859375
2023-05-12T03:27:04.728984+00:00,545469.03515625
2023-05-12T03:27:05.273457+00:00,547155.66796875
2023-05-12T03:27:05.960123+00:00,546917.66015625
2023-05-12T03:27:06.496483+00:00,546928.578125
2023-05-12T03:27:07.101927+00:00,546623.39453125
2023-05-12T03:27:07.683139+00:00,543926.138671875
2023-05-12T03:27:08.190118+00:00,515218.021484375
2023-05-12T03:27:08.728888+00:00,401619.595703125
2023-05-12T03:27:09.298396+00:00,482386.814453125
2023-05-12T03:27:09.958493+00:00,620257.740234375
2023-05-12T03:27:10.496057+00:00,563165.591796875
2023-05-12T03:27:11.111454+00:00,547230.314453125
2023-05-12T03:27:11.683136+00:00,546918.20703125
2023-05-12T03:27:12.189926+00:00,546971.15625
2023-05-12T03:27:12.728426+00:00,546887.9140625
2023-05-12T03:27:13.296037+00:00,546666.11328125
2023-05-12T03:27:13.957938+00:00,542763.828125
2023-05-12T03:27:14.495794+00:00,482194.27734375
2023-05-12T03:27:15.111194+00:00,412897.4765625
2023-05-12T03:27:15.682514+00:00,591830.716796875
2023-05-12T03:27:16.189298+00:00,608058.462890625
2023-05-12T03:27:16.727509+00:00,549397.63671875
2023-05-12T03:27:17.296072+00:00,547067.15234375
2023-05-12T03:27:17.958098+00:00,546888.98046875
2023-05-12T03:27:18.495356+00:00,546925.1015625
2023-05-12T03:27:19.110802+00:00,546847.13671875
2023-05-12T03:27:19.682479+00:00,546818.81640625
2023-05-12T03:27:20.189019+00:00,531175.1875
2023-05-12T03:27:20.728429+00:00,421432.203125
2023-05-12T03:27:21.295190+00:00,452177.91796875
2023-05-12T03:27:21.957745+00:00,623893.111328125
2023-05-12T03:27:22.495024+00:00,589444.55859375
2023-05-12T03:27:23.100591+00:00,544789.78515625
2023-05-12T03:27:23.671943+00:00,546949.6640625
2023-05-12T03:27:24.198928+00:00,546897.92578125
2023-05-12T03:27:24.726753+00:00,546973.703125
2023-05-12T03:27:25.293558+00:00,546949.7265625
2023-05-12T03:27:25.957446+00:00,545735.7265625
2023-05-12T03:27:26.494859+00:00,508177.0390625
2023-05-12T03:27:27.100428+00:00,439391.71875
2023-05-12T03:27:27.671903+00:00,579243.203125
2023-05-12T03:27:28.188680+00:00,592034.875
2023-05-12T03:27:28.726708+00:00,545760.4921875
2023-05-12T03:27:29.293242+00:00,547050.72265625
2023-05-12T03:27:29.957712+00:00,546861.69140625
2023-05-12T03:27:30.494763+00:00,546052.3515625
2023-05-12T03:27:31.110354+00:00,546016.7890625
2023-05-12T03:27:31.671203+00:00,545985.9609375
2023-05-12T03:27:32.188592+00:00,530670.921875
2023-05-12T03:27:32.726777+00:00,423507.818359375
2023-05-12T03:27:33.302399+00:00,471146.583984375
2023-05-12T03:27:33.957698+00:00,625380.23046875
2023-05-12T03:27:34.495051+00:00,577403.64453125
2023-05-12T03:27:35.110498+00:00,546584.1796875
2023-05-12T03:27:35.672875+00:00,546098.2734375
2023-05-12T03:27:36.190040+00:00,546086.546875
2023-05-12T03:27:36.726691+00:00,546109.029296875
2023-05-12T03:27:37.296625+00:00,546070.451171875
2023-05-12T03:27:37.958722+00:00,544858.0
2023-05-12T03:27:38.494733+00:00,496785.66015625
2023-05-12T03:27:39.110700+00:00,416608.814453125
2023-05-12T03:27:39.674644+00:00,586119.537109375
2023-05-12T03:27:40.188850+00:00,614189.23046875
2023-05-12T03:27:40.728337+00:00,549547.8828125
2023-05-12T03:27:41.298381+00:00,546313.93359375
2023-05-12T03:27:41.957210+00:00,546139.30078125
2023-05-12T03:27:42.484508+00:00,546060.216796875
2023-05-12T03:27:43.110454+00:00,546119.259765625
2023-05-12T03:27:43.674754+00:00,546073.62890625
2023-05-12T03:27:44.189635+00:00,532180.30859375
2023-05-12T03:27:44.727779+00:00,430022.861328125
2023-05-12T03:27:45.297101+00:00,462905.728515625
2023-05-12T03:27:45.947528+00:00,623239.125
2023-05-12T03:27:46.484936+00:00,586506.01953125
2023-05-12T03:27:47.110506+00:00,545919.09375
2023-05-12T03:27:47.674592+00:00,546108.484375
2023-05-12T03:27:48.188989+00:00,546077.79296875
2023-05-12T03:27:48.728951+00:00,546093.169921875
2023-05-12T03:27:49.298304+00:00,546096.572265625
2023-05-12T03:27:49.947993+00:00,544776.916015625
2023-05-12T03:27:50.449743+00:00,514613.07421875
2023-05-12T03:27:51.110753+00:00,417779.853515625
2023-05-12T03:27:51.674807+00:00,573913.466796875
2023-05-12T03:27:52.188872+00:00,622510.328125
2023-05-12T03:27:52.728077+00:00,550574.60546875
2023-05-12T03:27:53.298644+00:00,546255.58203125
2023-05-12T03:27:53.958128+00:00,546134.28125
2023-05-12T03:27:54.485042+00:00,546127.12109375
2023-05-12T03:27:55.111210+00:00,546153.70703125
2023-05-12T03:27:55.675906+00:00,546134.83203125
2023-05-12T03:27:56.189461+00:00,535780.453125
2023-05-12T03:27:56.728678+00:00,443772.240234375
2023-05-12T03:27:57.299338+00:00,432546.873046875
2023-05-12T03:27:57.958106+00:00,587058.4921875
2023-05-12T03:27:58.495546+00:00,591423.388671875
2023-05-12T03:27:59.112638+00:00,539514.123046875
2023-05-12T03:27:59.675898+00:00,546104.6875
2023-05-12T03:28:00.199951+00:00,546173.96484375
2023-05-12T03:28:00.728739+00:00,546187.14453125
2023-05-12T03:28:01.300209+00:00,546211.48828125
2023-05-12T03:28:01.959135+00:00,544515.8828125
2023-05-12T03:28:02.485553+00:00,518312.462890625
2023-05-12T03:28:03.112014+00:00,441709.634765625
2023-05-12T03:28:03.676761+00:00,522840.73828125
2023-05-12T03:28:04.200252+00:00,604456.375
2023-05-12T03:28:04.729494+00:00,550713.8125
2023-05-12T03:28:05.300147+00:00,546639.953125
2023-05-12T03:28:05.948673+00:00,546033.865234375
2023-05-12T03:28:06.449973+00:00,546085.115234375
2023-05-12T03:28:06.959509+00:00,546102.708984375
2023-05-12T03:28:07.496251+00:00,546100.73046875
2023-05-12T03:28:08.102702+00:00,543954.31640625
2023-05-12T03:28:08.683347+00:00,492520.26953125
2023-05-12T03:28:09.190213+00:00,434863.23828125
2023-05-12T03:28:09.728499+00:00,537471.71484375
2023-05-12T03:28:10.273451+00:00,609592.08203125
2023-05-12T03:28:10.962214+00:00,544375.0546875
2023-05-12T03:28:11.486466+00:00,546446.55859375
2023-05-12T03:28:12.102432+00:00,546183.63671875
2023-05-12T03:28:12.684112+00:00,546150.2734375
2023-05-12T03:28:13.200337+00:00,546157.25
2023-05-12T03:28:13.729671+00:00,546079.787109375
2023-05-12T03:28:14.304234+00:00,536524.626953125
2023-05-12T03:28:14.949749+00:00,478511.654296875
2023-05-12T03:28:15.486737+00:00,451652.76953125
2023-05-12T03:28:16.102764+00:00,572847.5
2023-05-12T03:28:16.684185+00:00,564972.39453125
2023-05-12T03:28:17.191211+00:00,541417.37890625
2023-05-12T03:28:17.739236+00:00,546120.587890625
2023-05-12T03:28:18.305883+00:00,546128.955078125
2023-05-12T03:28:18.959848+00:00,546171.7734375
2023-05-12T03:28:19.487265+00:00,546195.89453125
2023-05-12T03:28:20.103285+00:00,544350.11328125
2023-05-12T03:28:20.684321+00:00,501840.640625
2023-05-12T03:28:21.208902+00:00,447565.48828125
2023-05-12T03:28:21.739537+00:00,518905.107421875
2023-05-12T03:28:22.307680+00:00,616807.087890625
2023-05-12T03:28:22.960483+00:00,556387.57421875
2023-05-12T03:28:23.487663+00:00,546546.78515625
2023-05-12T03:28:24.114183+00:00,546244.625
2023-05-12T03:28:24.696413+00:00,546256.005859375
2023-05-12T03:28:25.229062+00:00,546264.880859375
2023-05-12T03:28:25.740173+00:00,546080.88671875
2023-05-12T03:28:26.309243+00:00,542495.7265625
2023-05-12T03:28:26.960883+00:00,493702.923828125
2023-05-12T03:28:27.488205+00:00,408312.81640625
2023-05-12T03:28:28.114164+00:00,443185.0546875
2023-05-12T03:28:28.697221+00:00,609815.03515625
2023-05-12T03:28:29.229864+00:00,562473.5625
2023-05-12T03:28:29.740688+00:00,545107.921875
2023-05-12T03:28:30.309176+00:00,546317.19921875
2023-05-12T03:28:30.961587+00:00,546148.5859375
2023-05-12T03:28:31.498901+00:00,546151.203125
2023-05-12T03:28:32.106350+00:00,544577.5078125
2023-05-12T03:28:32.666363+00:00,538445.2578125
2023-05-12T03:28:33.193120+00:00,503730.19921875
2023-05-12T03:28:33.721711+00:00,477729.48828125
2023-05-12T03:28:34.309515+00:00,563162.58203125
2023-05-12T03:28:34.962540+00:00,555850.8046875
2023-05-12T03:28:35.499487+00:00,545638.771484375
2023-05-12T03:28:36.107646+00:00,546067.673828125
2023-05-12T03:28:36.666992+00:00,546084.7578125
2023-05-12T03:28:37.193613+00:00,546160.5390625
2023-05-12T03:28:37.693838+00:00,546115.4453125
2023-05-12T03:28:38.203931+00:00,544759.11328125
2023-05-12T03:28:38.741785+00:00,517945.98046875
2023-05-12T03:28:39.277337+00:00,474319.8828125
2023-05-12T03:28:39.953660+00:00,564113.32421875
2023-05-12T03:28:40.489903+00:00,586243.375
2023-05-12T03:28:41.116251+00:00,545118.62109375
2023-05-12T03:28:41.695373+00:00,546268.51171875
2023-05-12T03:28:42.205200+00:00,546134.16796875
2023-05-12T03:28:42.742450+00:00,546213.1015625
2023-05-12T03:28:43.289591+00:00,546220.68359375
2023-05-12T03:28:43.954080+00:00,544789.5703125
2023-05-12T03:28:44.490577+00:00,525064.6640625
2023-05-12T03:28:45.116562+00:00,462227.30078125
2023-05-12T03:28:45.695338+00:00,485832.51171875
2023-05-12T03:28:46.224029+00:00,588640.875
2023-05-12T03:28:46.725079+00:00,560054.6875
2023-05-12T03:28:47.232295+00:00,544271.58203125
2023-05-12T03:28:47.954387+00:00,546205.115234375
2023-05-12T03:28:48.491077+00:00,546198.08984375
2023-05-12T03:28:49.117165+00:00,546181.62109375
2023-05-12T03:28:49.669378+00:00,546127.85546875
2023-05-12T03:28:50.205818+00:00,543868.11328125
2023-05-12T03:28:50.724161+00:00,492973.39453125
2023-05-12T03:28:51.289176+00:00,494564.34765625
2023-05-12T03:28:51.944398+00:00,601143.1484375
2023-05-12T03:28:52.491854+00:00,583533.212890625
2023-05-12T03:28:53.117911+00:00,546697.630859375
2023-05-12T03:28:53.669509+00:00,546215.53515625
2023-05-12T03:28:54.186679+00:00,546114.81640625
2023-05-12T03:28:54.697009+00:00,546108.5546875
2023-05-12T03:28:55.223742+00:00,546093.4453125
2023-05-12T03:28:55.724624+00:00,546092.68359375
2023-05-12T03:28:56.233988+00:00,529987.67578125
2023-05-12T03:28:56.734404+00:00,461047.1796875
2023-05-12T03:28:57.269792+00:00,483461.390625
2023-05-12T03:28:57.955751+00:00,616993.30859375
2023-05-12T03:28:58.492935+00:00,587343.30859375
2023-05-12T03:28:59.109061+00:00,545538.1015625
2023-05-12T03:28:59.670701+00:00,546161.0546875
2023-05-12T03:29:00.189192+00:00,546149.39453125
2023-05-12T03:29:00.748762+00:00,546083.55859375
2023-05-12T03:29:01.283437+00:00,545574.0546875
2023-05-12T03:29:01.959605+00:00,527044.56640625
2023-05-12T03:29:02.496593+00:00,442705.48828125
2023-05-12T03:29:03.102889+00:00,406334.19140625
2023-05-12T03:29:03.663938+00:00,612487.611328125
2023-05-12T03:29:04.191119+00:00,606758.837890625
2023-05-12T03:29:04.749162+00:00,543017.6015625
2023-05-12T03:29:05.286791+00:00,546048.34765625
2023-05-12T03:29:05.960196+00:00,546067.62890625
2023-05-12T03:29:06.497157+00:00,546106.2421875
2023-05-12T03:29:07.103347+00:00,546073.5625
2023-05-12T03:29:07.664367+00:00,546005.015625
2023-05-12T03:29:08.191909+00:00,524001.52734375
2023-05-12T03:29:08.751387+00:00,401314.302734375
2023-05-12T03:29:09.274472+00:00,487649.373046875
2023-05-12T03:29:09.960586+00:00,621250.69921875
2023-05-12T03:29:10.497926+00:00,564923.76953125
2023-05-12T03:29:11.104005+00:00,546378.859375
2023-05-12T03:29:11.675211+00:00,546101.876953125
2023-05-12T03:29:12.202718+00:00,546143.837890625
2023-05-12T03:29:12.750684+00:00,546128.22265625
2023-05-12T03:29:13.275250+00:00,546111.11328125
2023-05-12T03:29:13.961720+00:00,540966.634765625
2023-05-12T03:29:14.498607+00:00,475032.66796875
2023-05-12T03:29:15.114692+00:00,403670.1328125
2023-05-12T03:29:15.675756+00:00,592385.982421875
2023-05-12T03:29:16.203031+00:00,611458.623046875
2023-05-12T03:29:16.722637+00:00,542012.27734375
2023-05-12T03:29:17.288429+00:00,546209.73828125
2023-05-12T03:29:17.942236+00:00,546042.998046875
2023-05-12T03:29:18.499581+00:00,546062.6640625
2023-05-12T03:29:19.115317+00:00,546065.28515625
2023-05-12T03:29:19.666530+00:00,546046.19921875
2023-05-12T03:29:20.203756+00:00,530000.09375
2023-05-12T03:29:20.744999+00:00,420874.298828125
2023-05-12T03:29:21.276622+00:00,457042.787109375
2023-05-12T03:29:21.942722+00:00,616156.806640625
2023-05-12T03:29:22.499893+00:00,583088.55859375
2023-05-12T03:29:23.106066+00:00,545305.45703125
2023-05-12T03:29:23.667085+00:00,546202.24609375
2023-05-12T03:29:24.184742+00:00,546224.84375
2023-05-12T03:29:24.745966+00:00,546182.75
2023-05-12T03:29:25.277535+00:00,546146.58984375
2023-05-12T03:29:25.943763+00:00,544812.83984375
2023-05-12T03:29:26.480982+00:00,502709.3125
2023-05-12T03:29:27.097270+00:00,412672.931640625
2023-05-12T03:29:27.667849+00:00,572101.318359375
2023-05-12T03:29:28.185663+00:00,618583.359375
2023-05-12T03:29:28.724197+00:00,543404.50390625
2023-05-12T03:29:29.278259+00:00,546254.6328125
2023-05-12T03:29:29.944788+00:00,546130.953125
2023-05-12T03:29:30.481512+00:00,546077.96875
2023-05-12T03:29:31.118126+00:00,546128.12109375
2023-05-12T03:29:31.668586+00:00,546106.5625
2023-05-12T03:29:32.185759+00:00,534628.25
2023-05-12T03:29:32.725834+00:00,441658.744140625
2023-05-12T03:29:33.278819+00:00,447221.626953125
2023-05-12T03:29:33.945003+00:00,601581.0234375
2023-05-12T03:29:34.482265+00:00,591524.578125
2023-05-12T03:29:35.107857+00:00,542233.76953125
2023-05-12T03:29:35.669777+00:00,546136.302734375
2023-05-12T03:29:36.196925+00:00,546120.521484375
2023-05-12T03:29:36.725381+00:00,546143.5234375
2023-05-12T03:29:37.269413+00:00,546129.82421875
2023-05-12T03:29:37.946035+00:00,544907.19921875
2023-05-12T03:29:38.482934+00:00,512984.1328125
2023-05-12T03:29:39.108998+00:00,438446.9453125
2023-05-12T03:29:39.670250+00:00,579404.6484375
2023-05-12T03:29:40.197651+00:00,604608.34375
2023-05-12T03:29:40.726210+00:00,542916.009765625
2023-05-12T03:29:41.270308+00:00,546199.830078125
2023-05-12T03:29:41.946485+00:00,546094.34765625
2023-05-12T03:29:42.483788+00:00,546114.19921875
2023-05-12T03:29:43.099819+00:00,546021.93359375
2023-05-12T03:29:43.671200+00:00,546039.43359375
2023-05-12T03:29:44.198243+00:00,532404.484375
2023-05-12T03:29:44.727690+00:00,431226.279296875
2023-05-12T03:29:45.228913+00:00,442336.400390625
2023-05-12T03:29:45.750182+00:00,599153.03515625
2023-05-12T03:29:46.281496+00:00,595059.5078125
2023-05-12T03:29:46.957488+00:00,542954.63671875
2023-05-12T03:29:47.494783+00:00,546109.44921875
2023-05-12T03:29:48.100877+00:00,546095.3984375
2023-05-12T03:29:48.681847+00:00,546116.48828125
2023-05-12T03:29:49.189048+00:00,546079.97265625
2023-05-12T03:29:49.749608+00:00,546029.3515625
2023-05-12T03:29:50.271962+00:00,515697.625
2023-05-12T03:29:50.958074+00:00,422214.3359375
2023-05-12T03:29:51.495879+00:00,490624.34375
2023-05-12T03:29:52.101537+00:00,626565.26171875
2023-05-12T03:29:52.663987+00:00,553354.640625
2023-05-12T03:29:53.190037+00:00,546274.23828125
2023-05-12T03:29:53.748858+00:00,546046.46484375
2023-05-12T03:29:54.249635+00:00,546080.53515625
2023-05-12T03:29:54.959227+00:00,546087.10546875
2023-05-12T03:29:55.496474+00:00,546090.40234375
2023-05-12T03:29:56.102300+00:00,543332.203125
2023-05-12T03:29:56.663605+00:00,463516.1015625
2023-05-12T03:29:57.200963+00:00,452400.69921875
2023-05-12T03:29:57.748867+00:00,594207.8671875
2023-05-12T03:29:58.273491+00:00,574806.09375
2023-05-12T03:29:58.952788+00:00,545922.8828125
2023-05-12T03:29:59.487081+00:00,546063.697265625
2023-05-12T03:30:00.104611+00:00,546082.755859375
2023-05-12T03:30:00.664388+00:00,546084.67578125
2023-05-12T03:30:01.209237+00:00,546052.34765625
2023-05-12T03:30:01.749676+00:00,545819.15625
2023-05-12T03:30:02.274394+00:00,507946.9140625
2023-05-12T03:30:02.961043+00:00,403527.466796875
2023-05-12T03:30:03.487820+00:00,359660.666015625
2023-05-12T03:30:04.113953+00:00,409751.458984375
2023-05-12T03:30:04.665198+00:00,625087.82421875
2023-05-12T03:30:05.202377+00:00,617198.44140625
2023-05-12T03:30:05.721925+00:00,544573.11328125
2023-05-12T03:30:06.287383+00:00,546093.62890625
2023-05-12T03:30:06.952400+00:00,546141.970703125
2023-05-12T03:30:07.488677+00:00,546167.28515625
2023-05-12T03:30:08.105019+00:00,544391.6875
2023-05-12T03:30:08.676000+00:00,543914.935546875
2023-05-12T03:30:09.193145+00:00,518727.166015625
2023-05-12T03:30:09.722407+00:00,560091.02734375
2023-05-12T03:30:10.246965+00:00,590092.7421875
2023-05-12T03:30:10.747680+00:00,543488.234375
2023-05-12T03:30:11.276224+00:00,546113.23828125
2023-05-12T03:30:11.942253+00:00,546193.908203125
2023-05-12T03:30:12.442759+00:00,546141.01953125
2023-05-12T03:30:12.953186+00:00,546081.37109375
2023-05-12T03:30:13.489659+00:00,546062.00390625
2023-05-12T03:30:14.115891+00:00,544231.796875
2023-05-12T03:30:14.666907+00:00,500632.50390625
2023-05-12T03:30:15.194443+00:00,458866.421875
2023-05-12T03:30:15.723169+00:00,581353.474609375
2023-05-12T03:30:16.247474+00:00,599526.724609375
2023-05-12T03:30:16.748977+00:00,543118.328125
2023-05-12T03:30:17.277282+00:00,546221.58203125
2023-05-12T03:30:17.943531+00:00,546016.7578125
2023-05-12T03:30:18.481019+00:00,546060.3203125
2023-05-12T03:30:19.107099+00:00,546063.97265625
2023-05-12T03:30:19.668122+00:00,546016.98828125
2023-05-12T03:30:20.185279+00:00,538408.05078125
2023-05-12T03:30:20.725241+00:00,454512.109375
2023-05-12T03:30:21.268450+00:00,432278.9765625
2023-05-12T03:30:21.946191+00:00,580501.640625
2023-05-12T03:30:22.481751+00:00,598852.05078125
2023-05-12T03:30:23.098676+00:00,541652.9921875
2023-05-12T03:30:23.669305+00:00,546164.4296875
2023-05-12T03:30:24.195994+00:00,546070.3671875
2023-05-12T03:30:24.725066+00:00,546097.20703125
2023-05-12T03:30:25.269117+00:00,546053.11328125
2023-05-12T03:30:25.955357+00:00,544848.4921875
2023-05-12T03:30:26.482872+00:00,517868.63671875
2023-05-12T03:30:27.109056+00:00,443837.578125
2023-05-12T03:30:27.669824+00:00,567203.29296875
2023-05-12T03:30:28.197160+00:00,610550.48046875
2023-05-12T03:30:28.755110+00:00,542754.9296875
2023-05-12T03:30:29.270041+00:00,546158.8828125
2023-05-12T03:30:29.956493+00:00,546074.64453125
2023-05-12T03:30:30.483437+00:00,546079.01171875
2023-05-12T03:30:31.109388+00:00,546060.98828125
2023-05-12T03:30:31.671054+00:00,546053.44921875
2023-05-12T03:30:32.187795+00:00,536546.2734375
2023-05-12T03:30:32.755989+00:00,445797.880859375
2023-05-12T03:30:33.270988+00:00,430379.037109375
2023-05-12T03:30:33.947235+00:00,584175.328125
2023-05-12T03:30:34.485767+00:00,598240.296875
2023-05-12T03:30:35.110210+00:00,541356.89453125
2023-05-12T03:30:35.671616+00:00,546161.4140625
2023-05-12T03:30:36.188689+00:00,546075.48828125
2023-05-12T03:30:36.757252+00:00,546057.416015625
2023-05-12T03:30:37.271826+00:00,546018.853515625
2023-05-12T03:30:37.947979+00:00,544858.232421875
2023-05-12T03:30:38.485310+00:00,515659.44140625
2023-05-12T03:30:39.111421+00:00,438723.796875
2023-05-12T03:30:39.672347+00:00,395610.25
2023-05-12T03:30:40.189711+00:00,502295.53515625
2023-05-12T03:30:40.747745+00:00,608663.275390625
2023-05-12T03:30:41.272596+00:00,559415.396484375
2023-05-12T03:30:41.958864+00:00,546357.826171875
2023-05-12T03:30:42.486204+00:00,546101.265625
2023-05-12T03:30:43.111911+00:00,546075.7890625
2023-05-12T03:30:43.673863+00:00,546056.0390625
2023-05-12T03:30:44.190561+00:00,544025.1796875
2023-05-12T03:30:44.745721+00:00,529738.62890625
2023-05-12T03:30:45.273351+00:00,510002.30859375
2023-05-12T03:30:45.959737+00:00,571825.9609375
2023-05-12T03:30:46.486740+00:00,569927.6875
2023-05-12T03:30:47.102816+00:00,546229.77734375
2023-05-12T03:30:47.664114+00:00,546197.3515625
2023-05-12T03:30:48.191150+00:00,546117.95703125
2023-05-12T03:30:48.745439+00:00,546037.8828125
2023-05-12T03:30:49.274201+00:00,546067.421875
2023-05-12T03:30:50.090767+00:00,546056.77734375
2023-05-12T03:30:50.617594+00:00,545384.67578125
2023-05-12T03:30:51.187913+00:00,502825.8359375
2023-05-12T03:30:51.736248+00:00,439585.171875
2023-05-12T03:30:52.280621+00:00,545237.8046875
2023-05-12T03:30:52.946564+00:00,578062.828125
2023-05-12T03:30:53.448497+00:00,540105.7890625
2023-05-12T03:30:53.957270+00:00,546214.44140625
2023-05-12T03:30:54.494081+00:00,546039.42578125
2023-05-12T03:30:55.110052+00:00,546040.99609375
2023-05-12T03:30:55.681620+00:00,546039.90234375
2023-05-12T03:30:56.208799+00:00,544990.10546875
2023-05-12T03:30:56.728467+00:00,527026.10546875
2023-05-12T03:30:57.272034+00:00,459102.185546875
2023-05-12T03:30:57.958009+00:00,436304.84765625
2023-05-12T03:30:58.495030+00:00,576811.828125
2023-05-12T03:30:59.103086+00:00,585145.1328125
2023-05-12T03:30:59.673255+00:00,546389.8984375
2023-05-12T03:31:00.199489+00:00,546293.72265625
2023-05-12T03:31:00.738423+00:00,546035.4765625
2023-05-12T03:31:01.282582+00:00,546055.5625
2023-05-12T03:31:01.958834+00:00,545430.1015625
2023-05-12T03:31:02.496169+00:00,544835.52734375
2023-05-12T03:31:03.102440+00:00,516330.5859375
2023-05-12T03:31:03.673367+00:00,407877.26171875
2023-05-12T03:31:04.200763+00:00,486625.640625
2023-05-12T03:31:04.729884+00:00,594772.83984375
2023-05-12T03:31:05.284278+00:00,545499.19921875
2023-05-12T03:31:05.949410+00:00,546314.177734375
2023-05-12T03:31:06.496723+00:00,546050.109375
2023-05-12T03:31:07.104904+00:00,545985.35546875
2023-05-12T03:31:07.674424+00:00,545974.93359375
2023-05-12T03:31:08.191439+00:00,545195.04296875
2023-05-12T03:31:08.731805+00:00,529561.8984375
